gender,age,Investment_Avenues,Mutual_Funds,Equity_Market,Debentures,Government_Bonds,Fixed_Deposits,PPF,Gold,Stock_Marktet,Factor,Objective,Purpose,Duration,Invest_Monitor,Expect,Avenue,What are your savings objectives?,Reason_Equity,Reason_Mutual,Reason_Bonds,Reason_FD,Source,Is_Outlier_LOF
male_err,29.0,Yes,2.0,3.0,7.0,5.0,4.0,1.0,6.0,Yes,Unknown,Capital Appreciation,Wealth Creation,More than 5 years,Daily,10%-20%,Fixed Deposits,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,risk free_err,Newspapers and Magazines,False
Female,24.0,No,1.0,2.0,3.0,4.0,45.92673072281554,6.0,7.0,No,Returns,Capital Appreciation,Savings for Future,Less than 1 year,Unknown,30%-40%,Fixed Deposits,Education,Dividend,Better Returns,Safe Investment,Risk Free,Internet,False
Male,25.0,Yes,2.0,3.0,6.0,5.0,4.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Weekly,30%-40%,Mutual Fund,Health Care,Capital Appreciation,Better Returns,safe investment_err,Fixed Returns,Financial Consultants,False
Female,36.0,Yes,2.0,4.0,7.0,5.0,3.0,12.985754034654704,6.0,Yes,Risk,Growth,Unknown,Unknown,Weekly,10%-20%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,111.28963680034539,Yes,38.91517435062281,4.0,7.0,5.0,28.756038433689326,1.0,6.0,Yes,Returns,Growth,Wealth Creation,Less than 1 year,Unknown,10%-20%,Unknown,Retirement Plan,Capital Appreciation,Unknown,Assured Returns,Fixed Returns,Financial Consultants,False
Female,36.0,Yes,2.0,4.0,33.77904611212656,5.0,3.0,1.0,6.0,Yes,Risk,Unknown,Savings for Future,More than 5 years,Weekly,30%-40%,equity_err,Unknown,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Female,36.0,Yes,38.91517435062281,4.0,3.0,2.0,7.0,1.0,6.0,Yes,Returns,Income,Returns,1-3 years,Weekly,20%-30%,Mutual Fund,Retirement Plan,Capital Appreciation,Tax Benefits,Safe Investment,Fixed Returns,Newspapers and Magazines,False
Female,22.0,Yes,2.0,4.0,5.0,69.93907056742995,3.0,1.0,7.0,Yes,Risk,Capital Appreciation,Wealth Creation,More than 5 years,Daily,30%-40%,Unknown,Health Care,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Unknown,False
Male,27.0,Yes,5.0,4.0,7.0,6.0,1.0,2.0,3.0,Yes,Risk,Growth,Savings for Future,1-3 years,Weekly,20%-30%,Unknown,Health Care,Capital Appreciation,Unknown,Safe Investment,Fixed Returns,Unknown,False
Male,27.0,Yes,4.0,5.0,33.77904611212656,2.0,7.0,3.0,6.0,No,Returns,Growth,Wealth Creation,3-5 years,Weekly,10%-20%,Public Provident Fund,Education,Capital Appreciation,Tax Benefits,Safe Investment,Fixed Returns,Television,False
Female,27.0,Yes,1.8,3.0,7.0,4.0,5.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Weekly,10%-20%,Public Provident Fund,Unknown,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,25.0,Unknown,2.0,4.0,6.0,5.0,3.0,1.0,7.0,Yes,Risk,Growth,Savings for Future,More than 5 years,Daily,20%-30%,Equity,Unknown,Liquidity,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Female,33.0,Yes,2.0,4.0,7.0,6.0,3.0,1.0,5.0,Unknown,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Daily,20%-30%_err,Unknown,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Male,28.0,Yes,1.0,4.0,6.0,5.0,3.0,2.0,7.0,Yes,Risk,Growth,Wealth Creation,3-5 years,Weekly,20%-30%,Fixed Deposits,Health Care,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,32.0,Yes,2.0,4.0,7.0,6.0,3.0,1.0,5.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Monthly,30%-40%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Unknown,False
Female,26.2,Yes,2.0,3.0,7.0,5.0,4.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Unknown,30%-40%,Unknown,Health Care,Dividend,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,25.0,Yes,2.0,3.0,6.0,5.0,4.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Weekly,20%-30%,Fixed Deposits,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,financial consultants_err,False
Unknown,31.0,Yes,3.0,6.0,4.0,2.0,5.0,1.0,7.0,Yes,Returns,Capital Appreciation,wealth creation_err,3-5 years,Weekly,20%-30%,Equity,Retirement Plan,Capital Appreciation,Tax Benefits,Assured Returns,Fixed Returns,Television,False
Male,28.0,Yes,2.0,3.0,7.0,5.0,4.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Monthly,30%-40%,Unknown,Health Care,Unknown,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,21.0,No,2.0,1.0,3.0,6.0,4.0,5.0,7.0,No,Returns,Income,Wealth Creation,1-3 years,Monthly,10%-20%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Risk Free,Unknown,False
Male,31.0,Yes,2.0,3.8,7.0,5.0,3.0,1.0,6.0,Yes,Returns,Growth,Wealth Creation,More than 5 years,Daily,20%-30%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Male,31.0,Yes,1.0,3.0,7.0,4.0,5.0,2.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Weekly,30%-40%,Mutual Fund,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Fixed Returns,Newspapers and Magazines,False
Male,28.0,Unknown,3.0,2.0,7.0,4.0,5.0,1.0,6.0,Yes,Unknown,Capital Appreciation,Wealth Creation,Less than 1 year,Monthly,Unknown,Equity,Retirement Plan,Capital Appreciation,Unknown,Unknown,Risk Free,Newspapers and Magazines,False
Female,29.0,Yes,2.0,46.38680213244817,7.0,5.0,4.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Daily,Unknown,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,24.0,Yes,2.0,1.0,3.0,7.0,6.0,4.0,5.0,Yes,Returns,Income,Wealth Creation,More than 5 years,Weekly,10%-20%,Fixed Deposits,Retirement Plan,Dividend,Fund Diversification,Tax Incentives,High Interest Rates,Internet,False
Male,31.0,Yes,2.0,3.0,6.0,5.0,1.0,4.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Weekly,10%-20%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Television,False
Male,28.0,Yes,3.0,2.0,7.0,4.0,5.0,1.0,62.468388501833545,Yes,Risk,Capital Appreciation,Wealth Creation,Less than 1 year,Daily,30%-40%,Fixed Deposits,Retirement Plan,Unknown,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
female_err,23.0,Yes,4.0,46.38680213244817,2.0,1.0,5.0,6.0,7.0,No,Locking Period,Capital Appreciation,Wealth Creation,1-3 years,Weekly,10%-20%,Mutual Fund,Health Care,Dividend,Better Returns,Safe Investment,High Interest Rates,Financial Consultants,False
Male,31.0,Yes,1.0,3.0,7.0,69.93907056742995,5.0,2.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,Unknown,Monthly,20%-30%,Mutual Fund,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Fixed Returns,Newspapers and Magazines,False
Female,29.0,Yes,2.0,3.0,7.0,5.0,4.0,12.985754034654704,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Monthly,30%-40%,Mutual Fund,Retirement Plan,Unknown,Better Returns,Assured Returns,Risk Free,Unknown,False
Male,29.0,Unknown,3.0,4.0,6.0,69.93907056742995,1.0,2.0,7.0,Unknown,risk_err,Capital Appreciation,Wealth Creation,3-5 years,Daily,20%-30%,Mutual Fund,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,26.0,Yes,3.0,2.0,7.0,4.2,5.0,1.0,6.0,Yes,Risk,Unknown,Wealth Creation,Less than 1 year,weekly_err,Unknown,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,26.0,yes_err,2.0,4.0,6.6,5.0,3.0,1.0,62.468388501833545,Yes,Risk,Unknown,Savings for Future,Unknown,Daily,10%-20%,Unknown,Health Care,Liquidity,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Female,36.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Risk,Growth,Savings for Future,More than 5 years,Daily,Unknown,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,29.0,Yes,2.0,46.38680213244817,6.0,4.0,1.0,5.0,7.0,Yes,Returns,Capital Appreciation,Returns,1-3 years,Daily,20%-30%,Mutual Fund,Education,Dividend,Better Returns,Safe Investment,Risk Free,Newspapers and Magazines,False
Male,30.0,Yes,2.0,3.0,7.0,6.0,4.0,1.0,5.0,Yes,Risk,Growth,Savings for Future,3-5 years,Unknown,30%-40%,Mutual Fund,Health Care,Capital Appreciation,Fund Diversification,Safe Investment,Fixed Returns,Television,False
Unknown,24.0,No,2.0,1.0,3.0,6.0,4.0,5.0,7.0,no_err,Returns,Income,Wealth Creation,Unknown,Daily,30%-40%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Risk Free,Internet,False
Male,27.0,Yes,2.0,5.0,7.0,6.0,3.0,1.0,4.0,Yes,Risk,Capital Appreciation,Wealth Creation,1-3 years,Daily,10%-20%_err,Equity,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Fixed Returns,Financial Consultants,False
Male,19.0,Yes,2.0,1.0,3.0,7.0,6.0,4.0,5.0,Yes,Returns,Income,Wealth Creation,Less than 1 year,Monthly,20%-30%,Mutual Fund,Unknown,Dividend,Fund Diversification,Unknown,High Interest Rates,Internet,False
Male,27.0,Yes,3.0,4.0,6.0,5.0,1.0,2.0,7.0,Yes,Risk,Capital Appreciation,Wealth Creation,Unknown,Weekly,20%-30%,Unknown,Health Care,Capital Appreciation,Unknown,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,24.0,Yes,5.0,4.0,7.0,6.0,1.0,2.0,3.0,Yes,Unknown,Growth,Savings for Future,Less than 1 year,Monthly,30%-40%,Mutual Fund,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Female,28.0,Yes,2.0,3.0,7.0,4.8,45.92673072281554,12.985754034654704,6.0,Yes,Unknown,Capital Appreciation,Wealth Creation,Less than 1 year,Daily,30%-40%,Public Provident Fund,retirement plan_err,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Unknown,False
Female,28.0,Yes,2.0,3.0,7.0,4.0,5.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Daily,10%-20%,Fixed Deposits,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,29.8,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Risk,Growth,Savings for Future,3-5 years,Monthly,10%-20%,Public Provident Fund,Retirement Plan,Capital Appreciation,Unknown,Assured Returns,Risk Free,Financial Consultants,False
Female,436.44818400172704,Yes,2.0,46.38680213244817,7.0,6.0,3.0,1.0,5.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Monthly,20%-30%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,37.0,Unknown,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Risk,Growth,Savings for Future,More than 5 years,Weekly,30%-40%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,25.0,Yes,3.0,2.0,7.0,4.0,5.0,1.0,6.0,Unknown,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Weekly,10%-20%,Public Provident Fund,Retirement Plan,Unknown,Unknown,Assured Returns,Risk Free,Financial Consultants,False
Male,27.0,Yes,3.0,4.0,6.0,5.0,1.0,2.0,7.0,Yes,Returns,Unknown,Wealth Creation,3-5 years,Monthly,30%-40%,Mutual Fund,Retirement Plan,Dividend,Fund Diversification,Assured Returns,Fixed Returns,Financial Consultants,False
Male,27.0,Yes,3.0,2.0,7.0,4.0,5.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Weekly,20%-30%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,26.0,Yes,3.0,4.0,6.0,5.0,2.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,weekly_err,10%-20%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Female,36.0,Unknown,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Risk,Growth,Savings for Future,Less than 1 year,Monthly,10%-20%,Fixed Deposits,Retirement Plan,Unknown,Better Returns,Assured Returns,Risk Free,Unknown,False
Male,27.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Returns,Growth,Wealth Creation,Less than 1 year,Monthly,20%-30%,Fixed Deposits,Retirement Plan,capital appreciation_err,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,21.0,no_err,2.0,1.0,3.0,6.0,4.0,12.985754034654704,62.468388501833545,No,Returns,Income,Wealth Creation,3-5 years,Unknown,30%-40%,Public Provident Fund,Retirement Plan,Unknown,Unknown,Safe Investment,Risk Free,Internet,False
Male,26.0,Yes,3.0,4.0,6.0,5.0,45.92673072281554,1.0,7.0,Yes,Returns,Capital Appreciation,Unknown,1-3 years,Daily,10%-20%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Unknown,Financial Consultants,False
Female,28.0,Yes,2.0,3.0,7.0,5.0,4.0,12.985754034654704,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Weekly,nan_err,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,28.0,Yes,1.0,3.0,7.0,4.0,5.0,2.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Weekly,20%-30%,Public Provident Fund,Unknown,Capital Appreciation,Unknown,Assured Returns,Fixed Returns,Newspapers and Magazines,False
Female,24.4,Yes,2.0,4.0,5.0,6.0,3.0,1.0,7.0,Yes,Unknown,Capital Appreciation,Wealth Creation,1-3 years,Monthly,30%-40%,Fixed Deposits,Health Care,Unknown,Better Returns,Assured Returns,Risk Free,Unknown,False
Male,29.0,Yes,3.0,2.0,33.77904611212656,4.0,45.92673072281554,12.985754034654704,6.0,Yes,Risk,Capital Appreciation,Wealth Creation,3-5 years,Monthly,30%-40%,Equity,Unknown,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,37.0,Yes,1.0,2.0,5.0,3.0,7.0,12.985754034654704,4.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Monthly,30%-40%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Newspapers and Magazines,False
Female,30.0,Yes,3.0,6.0,4.0,2.0,5.0,1.0,62.468388501833545,Yes,Returns,capital appreciation_err,Wealth Creation,3-5 years,Unknown,10%-20%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,High Interest Rates,Financial Consultants,False
Male,22.0,Yes,2.0,1.0,3.0,7.0,6.0,4.0,5.0,Yes,Returns,Income,Wealth Creation,More than 5 years,Daily,30%-40%,Equity,Retirement Plan,Dividend,Fund Diversification,Tax Incentives,High Interest Rates,Internet,False
Female,34.0,Yes,1.0,2.0,5.0,3.0,7.0,6.0,4.0,Yes,Returns,capital appreciation_err,Wealth Creation,More than 5 years,Daily,20%-30%,Equity,Retirement Plan,Capital Appreciation,Unknown,Safe Investment,Fixed Returns,Newspapers and Magazines,False
Female,25.0,Yes,2.0,3.0,7.0,5.0,4.0,1.0,6.0,Yes,nan_err,Capital Appreciation,Wealth Creation,3-5 years,Monthly,10%-20%,Fixed Deposits,Health Care,Dividend,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,27.0,Yes,4.0,3.0,5.0,7.0,2.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Daily,20%-30%,Equity,Retirement Plan,Dividend,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Female,24.0,Yes,2.0,4.0,5.0,6.0,3.0,1.0,7.0,Yes,Risk,Capital Appreciation,Unknown,3-5 years,Monthly,20%-30%,Mutual Fund,Health Care,Capital Appreciation,Better Returns,Assured Returns,Unknown,Newspapers and Magazines,False
Female,24.0,Yes,2.0,4.0,5.0,6.0,3.0,1.0,7.0,Yes,Risk,Capital Appreciation,Unknown,1-3 years,Daily,20%-30%,Equity,health care_err,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Unknown,False
Unknown,31.0,Yes,3.0,2.0,7.0,5.0,4.0,1.0,6.0,Yes,Unknown,Growth,Wealth Creation,Unknown,Monthly,20%-30%,Unknown,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Television,False
Male,32.0,Yes,2.0,3.0,6.0,5.0,1.0,4.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Weekly,20%-30%,Mutual Fund,Retirement Plan,Capital Appreciation,Unknown,Assured Returns,Risk Free,Television,False
Female,29.0,Yes,2.0,3.0,7.0,4.0,45.92673072281554,1.0,6.0,Yes,Unknown,Capital Appreciation,Unknown,3-5 years,Monthly,20%-30%,Equity,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,27.0,Yes,3.0,4.0,6.0,5.0,1.0,2.0,7.0,Yes,Risk,Capital Appreciation,Wealth Creation,3-5 years,Monthly,30%-40%,Unknown,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,32.2,Yes,2.0,4.0,7.0,17.98781411348599,1.0,3.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Daily,30%-40%,Fixed Deposits,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Fixed Returns,Newspapers and Magazines,False
Female,25.0,Yes,2.0,3.0,7.0,5.0,4.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years_err,Daily,10%-20%,Public Provident Fund,Health Care,Dividend,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,27.0,Yes,4.0,3.0,5.0,7.0,2.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Weekly,Unknown,Public Provident Fund,Retirement Plan,Unknown,Better Returns,Unknown,Fixed Returns,Financial Consultants,False
Male,23.0,Yes,3.0,4.0,6.0,5.0,45.92673072281554,2.0,7.0,Yes,Risk,Capital Appreciation,Wealth Creation,Less than 1 year,Monthly,10%-20%,Equity,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Unknown,36.0,Yes,5.0,4.0,3.0,2.0,7.0,1.0,6.0,Yes,Returns,Income,Returns,Less than 1 year,Monthly,Unknown,Fixed Deposits,Retirement Plan,Capital Appreciation,Tax Benefits,Safe Investment,Fixed Returns,Newspapers and Magazines,False
Male,22.0,Yes,5.0,4.0,7.0,6.0,1.0,12.985754034654704,3.0,Yes,Risk,Growth,Savings for Future,1-3 years,Monthly,10%-20%,mutual fund_err,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Male,29.0,Unknown,3.0,6.0,4.0,2.0,5.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Weekly,30%-40%,Fixed Deposits,Retirement Plan,Capital Appreciation,Tax Benefits,Assured Returns,Fixed Returns,Television,False
Male,34.0,Yes,2.0,3.0,7.0,6.0,4.0,1.0,5.0,Yes,Risk,Growth,Savings for Future,More than 5 years,Monthly,30%-40%,mutual fund_err,Health Care,Capital Appreciation,Fund Diversification,Safe Investment,Fixed Returns,Television,False
Female,29.0,Yes,3.0,4.0,7.0,17.98781411348599,1.0,2.0,62.468388501833545,Yes,Risk,Growth,Wealth Creation,Less than 1 year,Weekly,30%-40%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,436.44818400172704,Yes,5.0,4.0,3.0,2.0,7.0,1.0,6.0,Yes,Returns,Income,Returns,Less than 1 year,Monthly,30%-40%,Equity,Retirement Plan,Capital Appreciation,Unknown,Safe Investment,Fixed Returns,Newspapers and Magazines,False
Female,21.0,No,1.0,2.0,3.0,4.0,5.0,6.0,7.0,No,Returns,Capital Appreciation,Savings for Future,Less than 1 year,Weekly,Unknown,Equity,Education,Dividend,better returns_err,Safe Investment,Risk Free,Internet,False
Female,436.44818400172704,Unknown,1.0,2.0,33.77904611212656,4.0,5.0,6.0,7.0,No,Returns,Capital Appreciation,Savings for Future,1-3 years,Daily,20%-30%,Public Provident Fund,Unknown,Dividend,Better Returns,Safe Investment,Risk Free,Internet,False
Female,21.0,Yes,4.0,3.0,2.0,1.0,5.0,6.0,7.0,No,Locking Period,Capital Appreciation,Wealth Creation,Less than 1 year,Monthly,20%-30%,Public Provident Fund,Health Care,Dividend,Better Returns,Safe Investment,High Interest Rates,Financial Consultants,False
Male,27.0,Yes,2.0,4.0,7.0,5.0,1.0,3.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Weekly,10%-20%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,22.0,Yes,5.0,4.0,7.0,6.0,1.0,2.0,3.0,yes_err,Risk,Growth,Savings for Future,More than 5 years,Weekly,10%-20%,Public Provident Fund,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Female,22.0,Yes,4.0,3.0,2.0,1.0,5.0,6.0,7.0,No,Locking Period,Unknown,Wealth Creation,More than 5 years,Monthly,30%-40%,Fixed Deposits,Health Care,Dividend,Better Returns,Safe Investment,high interest rates_err,Financial Consultants,False
Male,27.0,Yes,1.0,4.0,6.0,5.0,3.0,2.0,7.0,Yes,Risk,Growth,Wealth Creation,3-5 years,Daily,30%-40%,Mutual Fund,Health Care,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,32.0,Yes,3.0,4.0,7.0,5.0,1.0,2.0,6.0,Yes,Risk,Growth,Wealth Creation,Less than 1 year,Monthly,10%-20%,mutual fund_err,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
